"paragraph","message","polarity_class","polarity_score","emotion"
"দেশের মানুষ ঘর চায়না পদ্মার ব্রিজ চায়না শুধু ভোটাধিকার ফিরে পেতে চায়","","stronglyPositive",0.9995831966400148,"{""neutral"":0.028806697577238083,""happy"":0.016899997368454933,""anger/disgust"":0.847946286201477,""sadness"":0.1461079865694046,""surprise"":0.0052889673970639706,""fear"":0.003980225883424282}"
"দোয়া শুভ কামনা ও অভিনন্দন রইল। দেশ ও জাতির কল্যাণে বার বার দরকার শেখ হাসিনার সরকার। মহান আল্লাহ আপনি সকলের সাথে আমাদের প্রিয় নেত্রীকে সুস্থতা ও দীর্ঘায়ু কবুল করুন আমীন।😊","","stronglyPositive",0.9977400541305543,"{""neutral"":0.015086346305906773,""happy"":0.9897727370262146,""anger/disgust"":0.002476104535162449,""sadness"":0.002430651569738984,""surprise"":0.0051477584056556225,""fear"":0.0007650961633771658}"
"দ্য কিলার","","stronglyNegative",-0.9991386413574219,"{""neutral"":0.11645117402076721,""happy"":0.038675181567668915,""anger/disgust"":0.366201788187027,""sadness"":0.17384953796863556,""surprise"":0.18872956931591034,""fear"":0.15156516432762146}"
"ধন্যবাদ প্রথম আলো। দেশের উন্নয়নের ধারাবাহিকতা তোলে ধরার জন্য।","","stronglyPositive",0.9990418434143067,"{""neutral"":0.004938514903187752,""happy"":0.9961420893669128,""anger/disgust"":0.0008146301843225956,""sadness"":0.0004589940363075584,""surprise"":0.0007514760945923626,""fear"":0.00008771268767304718}"
"ধন্যবাদ মাননীয় প্রধানমন্ত্রী","","weaklyPositive",0.5967806816101076,"{""neutral"":0.053381722420454025,""happy"":0.9748436808586121,""anger/disgust"":0.0008922477718442678,""sadness"":0.0005855466588400304,""surprise"":0.001722610672004521,""fear"":0.0002821529342327267}"
"ধন্যবাদ মাননীয় প্রধানমন্ত্রী ।এত কটু কথা শুনেও দেশের জন্য নিরলস ভাবে কাজ করে যাচ্ছেন","","weaklyPositive",0.5565750360488892,"{""neutral"":0.005651916842907667,""happy"":0.9943528175354004,""anger/disgust"":0.0028003649786114693,""sadness"":0.0014183807652443647,""surprise"":0.009306173771619797,""fear"":0.00034295456134714186}"
"ধন্যবাদ মাননীয় প্রধানমন্ত্রী ❤️❤️","","weaklyPositive",0.41736235618591316,"{""neutral"":0.06019321829080582,""happy"":0.9717034697532654,""anger/disgust"":0.0005532965296879411,""sadness"":0.00031883313204161823,""surprise"":0.0012221448123455048,""fear"":0.00014334377192426473}"
"ধন্যবাদ মাননীয় প্রধানমন্ত্রী কে। এরকম ধন্যবাদ আরো অনেক পেতেন যদি দল এবং সরকারি প্রতিষ্ঠানগুলোকে দূর্নীতিমুক্ত করতে পারতেন।","","weaklyPositive",0.5336474418640138,"{""neutral"":0.022828076034784317,""happy"":0.9687886238098145,""anger/disgust"":0.03321770951151848,""sadness"":0.02165728248655796,""surprise"":0.003967791795730591,""fear"":0.0014564554439857602}"
"ধন্যবাদ মাননীয় প্রধানমন্ত্রী জননেত্রী শেখ হাসিনা","","stronglyPositive",0.9996944904327394,"{""neutral"":0.008576576597988605,""happy"":0.9942343831062317,""anger/disgust"":0.0004033836885355413,""sadness"":0.000250441167736426,""surprise"":0.0008520395494997501,""fear"":0.00008538598194718361}"
"ধন্যবাদ মাননীয় প্রধানমন্ত্রী জননেত্রী শেখ হাসিনা ❤️❤️","","stronglyPositive",0.9992430210113527,"{""neutral"":0.02492675371468067,""happy"":0.9857038855552673,""anger/disgust"":0.0003576283634174615,""sadness"":0.0002424782287562266,""surprise"":0.000982521683908999,""fear"":0.0000975561051745899}"
"ধন্যবাদ মাননীয় প্রধানমন্ত্রী বঙ্গবন্ধু শেখ হাসিনা'","","stronglyPositive",0.9997095823287965,"{""neutral"":0.009853340685367584,""happy"":0.9933328032493591,""anger/disgust"":0.0010163853876292706,""sadness"":0.0006961394101381302,""surprise"":0.0014644425828009844,""fear"":0.0001994505146285519}"
"ধন্যবাদ, প্রথম আলো 💜","","stronglyPositive",0.8565576553344727,"{""neutral"":0.033261459320783615,""happy"":0.9749497175216675,""anger/disgust"":0.0027782274410128593,""sadness"":0.0012497499119490385,""surprise"":0.002430875785648823,""fear"":0.00033913119114004076}"
"ধন্যবাদ, মাননীয় প্রধানমন্ত্রী♥","","weaklyPositive",0.485510802268982,"{""neutral"":0.11720933020114899,""happy"":0.9334099292755127,""anger/disgust"":0.0011519651161506772,""sadness"":0.001061485381796956,""surprise"":0.003617064794525504,""fear"":0.0004684537707362324}"
"ধন্যবাদ","","weaklyPositive",0.5999162435531618,"{""neutral"":0.054723139852285385,""happy"":0.9731386303901672,""anger/disgust"":0.0011517571983858943,""sadness"":0.000647725653834641,""surprise"":0.0013495126040652394,""fear"":0.0001856745220720768}"
"নারী উদ্যোক্তা ও ক্ষমতায়নে উৎসাহিতকরণে জয়িতা পুরস্কার তৃণমূলে একধরণের প্রতিযোগিতা তৈরি করেছে। জননেত্রী শেখ হাসিনা নারী উন্নয়নে অনেক বড় ভূমিকা রাখছে।","","stronglyPositive",0.9998955488204957,"{""neutral"":0.00045793058234266937,""happy"":0.9993258714675903,""anger/disgust"":0.000946046260651201,""sadness"":0.002441934309899807,""surprise"":0.004451584070920944,""fear"":0.00023408941342495382}"
"নারী ও শিশু নির্যাতন প্রতিরোধে ন্যাশনাল হেল্পলাইন ১০৯, জয় মোবাইল অ্যাপস যুগান্তকারী ভূমিকা রাখছে। ধন্যমান জননেত্রী শেখ হাসিনা।","","stronglyPositive",0.9999139547348024,"{""neutral"":0.0016962472582235932,""happy"":0.9978400468826294,""anger/disgust"":0.0020970122423022985,""sadness"":0.0017309091053903103,""surprise"":0.005077979527413845,""fear"":0.0003302037075627595}"
"নারীর প্রতি সহিংসতা রোধে পারিবারিক সহিংসতা প্রতিরোধ ও সুরক্ষা আইনটি ছিল সময়োপযোগী। ধন্যবাদ মাননীয় প্রধানমন্ত্রী শেখ হাসিনা।","","stronglyPositive",0.9923575401306153,"{""neutral"":0.001998441992327571,""happy"":0.9984344840049744,""anger/disgust"":0.0008612414821982384,""sadness"":0.0018366728909313679,""surprise"":0.0019259718246757984,""fear"":0.0003160169580951333}"
"নিক্সন চৌধুরী এমপি বলেছে বাংলাদেশ এখন সিঙ্গাপুর!","","neutral",-0.1999741554260254,"{""neutral"":0.6001264452934265,""happy"":0.005919068120419979,""anger/disgust"":0.13794730603694916,""sadness"":0.016819315031170845,""surprise"":0.39469635486602783,""fear"":0.013957180082798004}"
"নিজস্ব অর্থায়নে বাংলাদেশ এখন বড় প্রকল্প বাস্তবায়নের ক্ষমতা রাখে। প্রধানমন্ত্রী শেখ হাসিনা ক্ষমতায় না থাকলে এটা কখনই সম্ভব হতো না।","","weaklyPositive",0.5995993852615358,"{""neutral"":0.0614100880920887,""happy"":0.9590343236923218,""anger/disgust"":0.0070165349170565605,""sadness"":0.01583917625248432,""surprise"":0.06938892602920532,""fear"":0.005512284114956856}"
"নিজের ডল নিজে বাজােয়ে কি পায়ছেন 🤣🤣😃😃যাষ্ট বিনোদন😳😂🐶🙄🙄","","weaklyNegative",-0.540920090675354,"{""neutral"":0.13250206410884857,""happy"":0.01077359076589346,""anger/disgust"":0.8211906552314758,""sadness"":0.055074844509363174,""surprise"":0.040102262049913406,""fear"":0.006909836549311876}"
"নির্বাচিত জনপ্রতিনিধি পছন্দ করেন না বুঝি","","weaklyNegative",-0.5999186277389525,"{""neutral"":0.002519061556085944,""happy"":0.0011753281578421593,""anger/disgust"":0.9660516381263733,""sadness"":0.10466395318508148,""surprise"":0.001884720055386424,""fear"":0.0007523136446252465}"
"নিঃসন্দেহে ভালো কাজ কিন্তু এক বছর যেতে না যেতেই যেন ঘরগুলো ভেঙে না পড়ে।","","weaklyNegative",-0.5998175859451294,"{""neutral"":0.13986659049987793,""happy"":0.2592470347881317,""anger/disgust"":0.013756674714386463,""sadness"":0.4180876314640045,""surprise"":0.0076279607601463795,""fear"":0.1600857377052307}"
"নিঃসন্দেহে মহৎ উদ্যোগ","","stronglyPositive",0.9999301195144654,"{""neutral"":0.001069269492290914,""happy"":0.9986013770103455,""anger/disgust"":0.00021153231500647962,""sadness"":0.00010364971240051091,""surprise"":0.002805728232488036,""fear"":0.0000265156904788455}"
"নেতাদের কমেন্ট এর বন্যা, তারা কি কমেন্ট করে বুঝাতে চাচ্ছে তাদের ও বাড়ি লাগবে?🤣🤣🤣","","weaklyNegative",-0.5091998815536498,"{""neutral"":0.2301606982946396,""happy"":0.014479091390967369,""anger/disgust"":0.7271319627761841,""sadness"":0.07305839657783508,""surprise"":0.09104154258966446,""fear"":0.013202691450715065}"
"নোয়াখালীতে ভূমিহীন দের ঘর দেওয়ার নাম করে হাজার হাজার টাকা লুট করে নিয়েছে স্থানীয় আওয়ামী লীগ আর সরকার বলছে বিনা পয়সায়।","","stronglyNegative",-0.9999510765075683,"{""neutral"":0.001873681554570794,""happy"":0.0005284693324938416,""anger/disgust"":0.9869645833969116,""sadness"":0.0392342172563076,""surprise"":0.01626073196530342,""fear"":0.00483628548681736}"
"পরিবার পরিকল্পনা সেবা ও মাঠপর্যায়ে মা ও শিশুস্বাস্থ্য রক্ষায় প্রাথমিক সেবা প্রদানে বাংলাদেশ প্রশংসনীয় সাফল্য অর্জন করেছে বিগত এক দশকে। প্রধানমন্ত্রী শেখ হাসিনার কারণেই এই অর্জন সম্ভব হয়েছে।","","stronglyPositive",0.999894165992737,"{""neutral"":0.0007185280555859208,""happy"":0.9992330074310303,""anger/disgust"":0.0006488210638053715,""sadness"":0.0019897976890206337,""surprise"":0.015318541787564754,""fear"":0.000366610154742375}"
"পল্লী সঞ্চয়কে উৎসাহিত করতে রয়েছে বহুমুখী প্রকল্প—যা পল্লী জনপদের মানুষদের দারিদ্র্যতার বেড়াজাল থেকে উত্তরণের পথ সুগম করে দিয়েছে। ধন্যবাদ জননেত্রী শেখ হাসিনা।","","stronglyPositive",0.999886441230774,"{""neutral"":0.0003180608036927879,""happy"":0.9996806383132935,""anger/disgust"":0.00047319012810476124,""sadness"":0.001582855824381113,""surprise"":0.004159754607826471,""fear"":0.00018443322915118188}"
"পাওয়া উচিত","","weaklyPositive",0.5998973608016969,"{""neutral"":0.9935520887374878,""happy"":0.007021722849458456,""anger/disgust"":0.0014345617964863777,""sadness"":0.0018606102094054222,""surprise"":0.000670389796141535,""fear"":0.0008524797158315778}"
"প্রতিটি বাড়ি নিতে এক একটা পরিবর থেকে কত টাকা নিয়েছে মেম্বার, চেয়ারম্যানেরা তা খতিয়ে দেখুন।","","neutral",-0.19999017715454104,"{""neutral"":0.007511434145271778,""happy"":0.0004998153308406472,""anger/disgust"":0.9795796871185303,""sadness"":0.028494277969002724,""surprise"":0.022497525438666344,""fear"":0.0030673411674797535}"
"প্রথম আলোকে ধন্যবাদ","","weaklyPositive",0.5994899988174439,"{""neutral"":0.004954149946570396,""happy"":0.9964020252227783,""anger/disgust"":0.0003964969655498862,""sadness"":0.000217976892599836,""surprise"":0.0003070628736168146,""fear"":0.00003883529279846698}"
"প্রথম আলোকে ব্যবস্থা গ্রহনের জন্য বিনীতভাবে অনুরোধ করা যাচ্ছে।।","","weaklyPositive",0.5999556541442872,"{""neutral"":0.7961498498916626,""happy"":0.25325891375541687,""anger/disgust"":0.005447781179100275,""sadness"":0.00444209948182106,""surprise"":0.0005996652762405574,""fear"":0.0009755102801136672}"
"প্রধানমন্ত্রী তো বৈধ আছে।","","weaklyPositive",0.5976063251495363,"{""neutral"":0.46632226,""happy"":0.0174285639077425,""anger/disgust"":0.5793601274490356,""sadness"":0.009675423614680767,""surprise"":0.009966518729925156,""fear"":0.0010819496819749475}"
"প্রধানমন্ত্রী নাকি ৩২ হাজার সেমিপাকা ঘর দিয়েছিলেন কিন্তু সেই ঘরগুলো কোথায় গেলো","","weaklyNegative",-0.59934504032135,"{""neutral"":0.02992081642150879,""happy"":0.0024511164519935846,""anger/disgust"":0.34502705931663513,""sadness"":0.33093196153640747,""surprise"":0.5135872960090637,""fear"":0.02703709527850151}"
"প্রধানমন্ত্রী শেখ হাসিনা এবং তার সরকার ইতোমধ্যে বিভিন্ন ক্ষেত্রে বর্ণাঢ্য সাফল্য অর্জন করেছে।","","stronglyPositive",0.9999566078186036,"{""neutral"":0.00032150550396181643,""happy"":0.9995126724243164,""anger/disgust"":0.00024199415929615498,""sadness"":0.00037304183933883905,""surprise"":0.002362840808928013,""fear"":0.00004108752909814939}"
"প্রধানমন্ত্রী শেখ হাসিনা ক্ষমতায় আসার পর হাসপাতালের চিকিৎসাসেবার পরিধিও বেড়েছে অভাবনীয় গতিতে।","","stronglyPositive",0.9999568462371827,"{""neutral"":0.0022745132446289062,""happy"":0.9914969801902771,""anger/disgust"":0.0006334612844511867,""sadness"":0.0005555834504775703,""surprise"":0.27054697275161743,""fear"":0.000255136052146554}"
"প্রধানমন্ত্রী শেখ হাসিনা তার চার মেয়াদের শাসনামলে স্বাস্থ্য খাতে ঈর্ষণীয় কাজ করেছেন।","","stronglyPositive",0.9999469280242921,"{""neutral"":0.00018347745935898274,""happy"":0.999645471572876,""anger/disgust"":0.0002856148639693856,""sadness"":0.0002764550445135683,""surprise"":0.0016336885746568441,""fear"":0.000027078003768110648}"
"প্রধানমন্ত্রী শেখ হাসিনা বাড়িয়েছে স্বাস্থ্যসেবার পরিধি।","","stronglyPositive",0.9995034694671632,"{""neutral"":0.0005976135726086795,""happy"":0.9992164373397827,""anger/disgust"":0.00016944145318120718,""sadness"":0.00023748578678350896,""surprise"":0.0022842795588076115,""fear"":0.000028366426704451442}"
"প্রধানমন্ত্রী শেখ হাসিনা মানুষের জন্য নিরলসভাবে কাজ করে যাচ্ছে।","","stronglyPositive",0.9999255418777466,"{""neutral"":0.000720699317753315,""happy"":0.9989312291145325,""anger/disgust"":0.0010048910044133663,""sadness"":0.0008573894738219678,""surprise"":0.0009741250541992486,""fear"":0.00006239631329663098}"
"প্রধানমন্ত্রী শেখ হাসিনা সাম্প্রদায়িক সম্প্রীতি ও শান্তিতে বিশ্বাসী।","","stronglyPositive",0.9999438762664796,"{""neutral"":0.001999103929847479,""happy"":0.9978578686714172,""anger/disgust"":0.0007220294792205095,""sadness"":0.00036932036164216697,""surprise"":0.00018415047088637948,""fear"":0.00002484005381120369}"
"প্রধানমন্ত্রী শেখ হাসিনার নেতৃত্বাধীন সরকার স্বাস্থ্য শিক্ষায় জোর দেন।","","neutral",0.09946644306182861,"{""neutral"":0.0012952176621183753,""happy"":0.9986282587051392,""anger/disgust"":0.00034497849992476404,""sadness"":0.00036687866668216884,""surprise"":0.00030622995109297335,""fear"":0.00003054152330150828}"
"প্রধানমন্ত্রী শেখ হাসিনার নেতৃত্বে সাম্প্রতিক সময়ে দেশের হাসপাতালের শয্যাসংখ্যা আগের চেয়ে প্রায় সাত হাজার বৃদ্ধি পেয়েছে।","","stronglyPositive",0.9971899509429933,"{""neutral"":0.000893465185072273,""happy"":0.9986133575439453,""anger/disgust"":0.00011187625204911456,""sadness"":0.00014056332292966545,""surprise"":0.009378771297633648,""fear"":0.00003376948006916791}"
"প্রধানমন্ত্রী শেখ হাসিনার লক্ষ্য হচ্ছে সবার জন্য উন্নত স্বাস্থ্য সুবিধা নিশ্চিত করা এবং সবার জন্য প্রাথমিক স্বাস্থ্য এবং জরুরি সেবা জোরদার করা।","","stronglyPositive",0.999803638458252,"{""neutral"":0.0013074974995106459,""happy"":0.9985294342041016,""anger/disgust"":0.0004932667943648994,""sadness"":0.000468310434371233,""surprise"":0.000860566389746964,""fear"":0.00004752222230308689}"
"প্রধানমন্ত্রী শেখ হাসিনার সরকার, দেশের বিভিন্ন প্রত্যন্ত অঞ্চলে টেলিমেডিসিন সেবার মাধ্যমে রোগীদের বিশেষজ্ঞ চিকিৎসকের সেবা পাওয়ার সুবিধা প্রদান করা হয়েছে।","","stronglyPositive",0.9994961977005006,"{""neutral"":0.00035664066672325134,""happy"":0.9995214939117432,""anger/disgust"":0.00029533024644479156,""sadness"":0.000544309732504189,""surprise"":0.0024272119626402855,""fear"":0.00006549998215632513}"
"প্রধানমন্ত্রী শেখ হাসিনার সুদক্ষ পরিচালনায় বাংলাদেশ স্বল্পোন্নত দেশ থেকে নিম্নমধ্যম আয়ের দেশের তালিকায় অন্তর্ভুক্ত হওয়ার প্রাথমিক যোগ্যতা অর্জন করেছে, যার মূলে অন্যতম ভূমিকা রেখেছে স্বাস্থ্য খাতে আমাদের অর্জনগুলো।","","stronglyPositive",0.9999526023864747,"{""neutral"":0.0005656257271766663,""happy"":0.9993950128555298,""anger/disgust"":0.00039901601849123836,""sadness"":0.0008453460177406669,""surprise"":0.007384008727967739,""fear"":0.00018617426394484937}"
"প্রধানমন্ত্রীকে অভিবাদন। দেশে একজনও গৃহহীন আর অভুক্ত না থাকুক এটাই প্রত্যাশা করি","","weaklyPositive",0.5779003381729126,"{""neutral"":0.18077173829078674,""happy"":0.8380500674247742,""anger/disgust"":0.014129254035651684,""sadness"":0.03269531950354576,""surprise"":0.0030923455487936735,""fear"":0.003785800887271762}"
"প্রধানমন্ত্রীর আপনার কাছেই আকুল আবেদন যারা সবসময় আপনার প্রশংসা করে আপনার পরিবার নিয়ে মায়া কান্না বেশি করে।তারা কখনও আপন জন নয়।এদেরকে আপনার পাশ থেকেই সরিয়ে দেন। দেখবেন আপনি আল্লাহ রহমত সঠিক পথের সন্ধান পাইবেন। মৃত্যুর পরে জান্নাত বাসিন্দার হইবেন। আল্লাহ আপনাকে হেদায়েত করুক।","","weaklyNegative",-0.4338613033294677,"{""neutral"":0.027810877189040184,""happy"":0.4871376156806946,""anger/disgust"":0.3240358233451843,""sadness"":0.5878236293792725,""surprise"":0.029504453763365746,""fear"":0.10058223456144333}"
"প্রধানমন্ত্রীর উপহার মঙ্গলবার ৩২,৯০৪টি ঘর পেতে যাচ্চে আওমীলীগ,ছাত্রলীগ কর্মিরা......নিউজটা এমন হওয়া দরকার ছিলো","","weaklyPositive",0.4694404363632203,"{""neutral"":0.15246115624904633,""happy"":0.7310190796852112,""anger/disgust"":0.09424350410699844,""sadness"":0.1552760750055313,""surprise"":0.06503523886203766,""fear"":0.02417193353176117}"
"প্রধানমন্ত্রীর এতো বেতন যে ৩২,০০০+ ঘর গিফট করতে পারে? এটা কেমন হেড-লাইন?? এসব সাংবাদিকের জন্যেই তো এলাকার পাতি নেতাদের সাথে কথায় পারা যায়না!!","","stronglyNegative",-0.9998961210250854,"{""neutral"":0.003696496831253171,""happy"":0.0041136727668344975,""anger/disgust"":0.9636731147766113,""sadness"":0.08636321872472763,""surprise"":0.026077695190906525,""fear"":0.005363644566386938}"
"প্রধানমন্ত্রীর না বাংলাদেশ সরকারের উপহার হবে। প্রধানমন্ত্রী কি বাপের টাকায় করতেছে 😡😡😡","","weaklyNegative",-0.5995054244995117,"{""neutral"":0.002233789535239339,""happy"":0.0005384549731388688,""anger/disgust"":0.9927098751068115,""sadness"":0.015596358105540276,""surprise"":0.003375133266672492,""fear"":0.0010835924185812473}"
"প্রধানমন্ত্রীর নিজের টাকায়?","","neutral",0.1999468207359314,"{""neutral"":0.9567264318466187,""happy"":0.001527157030068338,""anger/disgust"":0.0058764624409377575,""sadness"":0.0011300628539174795,""surprise"":0.09254389256238937,""fear"":0.0015250113792717457}"
"প্রমত্ত পদ্মায় ৬ হাজার ১৫০ মিটার দৈর্ঘ্যের সেতু গড়েছে বাংলাদেশের নতুন এক দিগন্ত। ধন্যবাদ প্রধানমন্ত্রী শেখ হাসিনা।","","stronglyPositive",0.9997116327285768,"{""neutral"":0.012216956354677677,""happy"":0.9886534810066223,""anger/disgust"":0.0019281335407868028,""sadness"":0.00289032026194036,""surprise"":0.06816043704748154,""fear"":0.001663403119891882}"
"প্রশংসনীয় উদ্যােগ, কিন্তু সামনের কালবৈশাখী ঝড়ে ঘর উপড়ে গেলে কান্না টা করবে কে....!!! অতীতের অভিজ্ঞতায় বলতে পারি যত নিম্নমানের নির্মাণসামগ্রী ব্যবহার করে এ ঘর গুলো তৈরি করে।মানুষ ঘরে উঠবার আগেই ঘরই নুইয়ে পড়ে।","","weaklyNegative",-0.5997570037841797,"{""neutral"":0.001988834934309125,""happy"":0.009898045100271702,""anger/disgust"":0.1338154822587967,""sadness"":0.9639443159103394,""surprise"":0.010669108480215073,""fear"":0.18990884721279144}"
"প্রাণপ্রিয় নেত্রী, জননেত্রী শেখ হাসিনার উন্নয়নের প্রতিচ্ছবি সব জায়গাতেই দৃশ্যমান।","","stronglyPositive",0.9997079610824586,"{""neutral"":0.0005293227732181549,""happy"":0.9990277290344238,""anger/disgust"":0.000657012453302741,""sadness"":0.00034105501254089177,""surprise"":0.0009156442829407752,""fear"":0.000034721924748737365}"
"বর্তমান সরকারের অন্যতম সেরা সাফল্য। দুই -একটি বাড়িতে সমস্যা হতেই পারে সেটাকে ফোকাস না করে ভালো কাজের প্রশংসা ও খারাপ কাজের সমালোচনা করা উচিত।","","stronglyPositive",0.9555244684219362,"{""neutral"":0.035127904266119,""happy"":0.9309226274490356,""anger/disgust"":0.09661354869604111,""sadness"":0.03773384913802147,""surprise"":0.017260847613215446,""fear"":0.00589981023222208}"
"বাড়ি গুলা কি প্রধান মন্ত্রীর ব্যক্তিগত সম্পত্তি ব্যয় করে তৈরি করা ? হ্যা হলে সাধুবাদ।না হইলেও প্রকল্পের জন্যে সাধুবাদ শুধু রাষ্ট্রীয় সম্পত্তি ব্যয় করে ব্যক্তি বন্দনা বন্ধ করেন ।","","weaklyNegative",-0.5981444120407104,"{""neutral"":0.0009552130941301584,""happy"":0.0014418886275961995,""anger/disgust"":0.9959956407546997,""sadness"":0.014923781156539917,""surprise"":0.0028255521319806576,""fear"":0.0009395458619110286}"
"বাতাসে পড়ে না গেলেই হয়। প্রধানমন্ত্রীর দীর্ঘ হায়াত কামনা করছি।","","weaklyPositive",0.5943973541259766,"{""neutral"":0.07366424798965454,""happy"":0.2115156650543213,""anger/disgust"":0.011799412779510021,""sadness"":0.26606205105781555,""surprise"":0.012558069080114365,""fear"":0.6019028425216675}"
"বাংলাদেশ ইতোমধ্যে মধ্যম আয়ের দেশ এবং ২০৪১ সালের মধ্যে উন্নত-সমৃদ্ধ দেশে পরিণত হওয়ার লক্ষ্য নির্ধারণ করে সামনের দিকে এগিয়ে যাচ্ছেন মানবতার জননী প্রধানমন্ত্রী শেখ হাসিনা।","","stronglyPositive",0.9999259233474733,"{""neutral"":0.0018539750017225742,""happy"":0.9980269074440002,""anger/disgust"":0.0008278380846604705,""sadness"":0.000663011334836483,""surprise"":0.004268390592187643,""fear"":0.0001402797206537798}"
"বাংলাদেশ ইতোমধ্যে মধ্যম আয়ের দেশ এবং ২০৪১ সালের মধ্যে উন্নত-সমৃদ্ধ দেশে পরিণত হওয়ার লক্ষ্য নির্ধারণ করে সামনের দিকে এগিয়ে যাচ্ছেন মানবতার জননী প্রধানমন্ত্রী শেখ হাসিনা।","","stronglyPositive",0.9999259233474733,"{""neutral"":0.0018539750017225742,""happy"":0.9980269074440002,""anger/disgust"":0.0008278380846604705,""sadness"":0.000663011334836483,""surprise"":0.004268390592187643,""fear"":0.0001402797206537798}"
"বাংলাদেশ ধনীদের, গরিব মানুষের জন্য না।","","weaklyNegative",-0.5869033813476563,"{""neutral"":0.00492826197296381,""happy"":0.0020107890013605356,""anger/disgust"":0.8984705209732056,""sadness"":0.2275805026292801,""surprise"":0.0014523129211738706,""fear"":0.0043378714472055435}"
"বাংলাদেশের স্বল্পোন্নত দেশ থেকে উন্নয়নশীল দেশে উত্তরণ ঘটেছে। যুদ্ধবিধ্বস্ত দেশ থেকে আজকের এই উত্তরণ, যেখানে রয়েছে এক দুর্গম পথ পাড়ি দেয়ার ইতিহাস। এটি সম্ভব হয়েছে প্রধানমন্ত্রী শেখ হাসিনার সাহসী এবং দূরদর্শী নেতৃত্বের কারণে।","","stronglyPositive",0.9998834371566774,"{""neutral"":0.001447606598958373,""happy"":0.9980418682098389,""anger/disgust"":0.0008302658097818494,""sadness"":0.0035777008160948753,""surprise"":0.22639447450637817,""fear"":0.0014581463765352964}"
"বাংলার ফেরাউন","","stronglyNegative",-0.9732828855514526,"{""neutral"":0.0014383099041879177,""happy"":0.005343704018741846,""anger/disgust"":0.9902569055557251,""sadness"":0.016977429389953613,""surprise"":0.0013919636840000749,""fear"":0.0007749094511382282}"
"বাঁশ দিয়ে।","","neutral",-0.1996928691864014,"{""neutral"":0.5044510960578918,""happy"":0.013860897161066532,""anger/disgust"":0.43617698550224304,""sadness"":0.09134150296449661,""surprise"":0.04529254138469696,""fear"":0.03249044343829155}"
"বাসস্থান মানুষের মৌলিক চাদিদার অন্যতম,দেশরত্ন শেখ হাসিনা মানুষের মৌলিক অধিকার নিশ্চিত করার জন্য কাজ করে যাচ্ছেন।","","stronglyPositive",0.9999432563781739,"{""neutral"":0.0018701695371419191,""happy"":0.9977649450302124,""anger/disgust"":0.0016082711517810822,""sadness"":0.0011518263490870595,""surprise"":0.0007094411412253976,""fear"":0.00008756868919590488}"
"বি এন পি কে দেখলে কি করেন।","","neutral",-0.1999752998352051,"{""neutral"":0.8305193781852722,""happy"":0.002415599301457405,""anger/disgust"":0.310911625623703,""sadness"":0.0027544351760298014,""surprise"":0.0022319855634123087,""fear"":0.0007902461802586913}"
"বিশেষায়িত হাসপাতাল, উচ্চতর গবেষণা ইনস্টিটিউট কিংবা প্রান্তিক হাসপাতালের স্বাস্থ্যসেবার পরিধি সবকিছুই আমাদের প্রধানমন্ত্রী শেখ হাসিনা বাড়িয়েছেন।","","stronglyPositive",0.9999329566955568,"{""neutral"":0.002081165788695216,""happy"":0.9973194003105164,""anger/disgust"":0.0006033832323737442,""sadness"":0.000516813131980598,""surprise"":0.0071362219750881195,""fear"":0.00012130336835980415}"
"বিশ্বের অন্যতম খরস্রোতা পদ্মার সঙ্গে প্রকৃতির বিরূপ আচরণ এবং নানামুখী সমালোচনাকে বৃদ্ধাঙ্গুলি দেখিয়ে প্রমাণ করেছ—বাংলাদেশ উঁচু করে কথা বলতে শিখেছে—এই দেশ বঙ্গবন্ধুর স্বপ্নের দেশ। প্রধানমন্ত্রী শেখ হাসিনা ক্ষমতায় না থাকলে এটা কখনই সম্ভব হতো না।","","weaklyPositive",0.5633909702301027,"{""neutral"":0.026108799502253532,""happy"":0.9671552777290344,""anger/disgust"":0.024077333509922028,""sadness"":0.07556916773319244,""surprise"":0.13409703969955444,""fear"":0.02147039584815502}"
"বৃক্ষরোপণে গুরুত্বারোপের ফলে দেশের সামগ্রিক বনাঞ্চলের পরিমাণ বৃদ্ধি পেয়েছে। জননেত্রী শেখ হাসিনার নিকট বাংলাদেশের মানুষ সত্যি ঋণী।","","stronglyPositive",0.9999167203903199,"{""neutral"":0.0001953728642547503,""happy"":0.9997219443321228,""anger/disgust"":0.00030918288393877447,""sadness"":0.0007402657065540552,""surprise"":0.0017763812793418765,""fear"":0.00004455971429706551}"
"ভাল","","weaklyPositive",0.5997116804122926,"{""neutral"":0.01662394031882286,""happy"":0.9786642789840698,""anger/disgust"":0.004151391331106424,""sadness"":0.0026768401730805635,""surprise"":0.002097587799653411,""fear"":0.00034956238232553005}"
"ভালো করলে প্রধানমন্ত্রী খারাপ হয়ে গেলে বিএনপি জাামায়াতহাচান মাহামুদ গুনবি","","weaklyNegative",-0.5988484621047974,"{""neutral"":0.0031335409730672836,""happy"":0.002655396005138755,""anger/disgust"":0.9859415888786316,""sadness"":0.027019962668418884,""surprise"":0.004179139155894518,""fear"":0.002018947619944811}"
